psa_id,domain,subcategory,psa_text
PSA_03833,Health,Maternal and Child Health,Support community health by choosing to attend all scheduled antenatal clinic visits.
PSA_03834,Health,Disease Prevention and Control,Your health matters. Drink treated or boiled water.
PSA_03835,Health,Healthcare Access,Protect yourself from failure to seek preventive care: seek early medical care before symptoms become severe.
PSA_03836,Health,Maternal and Child Health,County Department of Health encourages everyone to deliver at a recognized health facility.
PSA_03837,Health,Maternal and Child Health,Do not rely on rumours about preventable maternal deaths. Deliver at a recognized health facility.
PSA_03838,Health,Maternal and Child Health,Respond quickly when health risks appear. Attend all scheduled antenatal clinic visits.
PSA_03839,Health,Disease Prevention and Control,Your health matters. Use insecticide-treated mosquito nets every night.
PSA_03840,Health,Maternal and Child Health,Act early to prevent child malnutrition. Provide children with a balanced diet.
PSA_03841,Health,Healthcare Access,Protect those around you from counterfeit medicines. Report suspected counterfeit medicines to the authorities.
PSA_03842,Health,Public Health Campaigns,Avoid spreading unverified medical claims. Early action can reduce the effects of misinformation about health.
PSA_03843,Health,Maternal and Child Health,Prevent the spread of delayed treatment. Monitor children for signs of illness.
PSA_03844,Health,Maternal and Child Health,Attend all scheduled antenatal clinic visits. This guidance is intended for pregnant women.
PSA_03845,Health,Maternal and Child Health,"If you suspect maternal illness, attend all scheduled antenatal clinic visits."
PSA_03846,Health,Public Health Campaigns,Members of the public: Seek screening for common preventable diseases.
PSA_03847,Health,Public Health Campaigns,Stay healthy by choosing to participate in official vaccination campaigns.
PSA_03848,Health,Public Health Campaigns,Seek screening for common preventable diseases to reduce the risk of preventable infections.
PSA_03849,Health,Disease Prevention and Control,Ministry of Health: Wash your hands regularly with soap and clean water to reduce the risk of cholera.
PSA_03850,Health,Healthcare Access,Ministry of Health advises parents and caregivers in pharmacies to report suspected counterfeit medicines to the authorities.
PSA_03851,Health,Disease Prevention and Control,Good infection prevention begins with responsible action: complete all prescribed medication.
PSA_03852,Health,Maternal and Child Health,Prevent the spread of undiagnosed birth complications. Take newborns for scheduled health check-ups.
PSA_03853,Health,Mental Health Awareness,County Mental Health Services: Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03854,Health,Public Health Campaigns,Protect your community by choosing to participate in official vaccination campaigns.
PSA_03855,Health,Healthcare Access,Do not rely on rumours about counterfeit medicines. Use medicines only as prescribed by qualified professionals.
PSA_03856,Health,Public Health Campaigns,Attend free health screening events and follow verified advice from County Department of Health.
PSA_03857,Health,Healthcare Access,"If you suspect high treatment costs, register for available public health insurance programmes."
PSA_03858,Health,Maternal and Child Health,"If you suspect poor maternal nutrition, take prescribed supplements as directed."
PSA_03859,Health,Healthcare Access,Use official emergency medical contacts. This guidance is intended for families.
PSA_03860,Health,Mental Health Awareness,Support healthy practices in workplaces. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03861,Health,Public Health Campaigns,Participate in official vaccination campaigns. Ministry of Health reminds members of the public to act early.
PSA_03862,Health,Maternal and Child Health,"Healthy choices protect individuals, families, and communities. Monitor children for signs of illness."
PSA_03863,Health,Maternal and Child Health,Act early to prevent closely spaced pregnancies. Seek advice about family planning from qualified providers.
PSA_03864,Health,Disease Prevention and Control,Help reduce the risk of infectious disease outbreaks in schools: store food safely and cook it thoroughly.
PSA_03865,Health,Public Health Campaigns,Adopt healthy eating habits as advised by County Department of Health.
PSA_03866,Health,Maternal and Child Health,Protect families with young children from delayed treatment. Monitor children for signs of illness.
PSA_03867,Health,Healthcare Access,Community health services encourage members of the public to use medicines only as prescribed by qualified professionals.
PSA_03868,Health,Disease Prevention and Control,County Department of Health: Wash your hands regularly with soap and clean water.
PSA_03869,Health,Maternal and Child Health,Listen to qualified health professionals and provide children with a balanced diet.
PSA_03870,Health,Public Health Campaigns,Participate in official vaccination campaigns and encourage others to do the same.
PSA_03871,Health,Public Health Campaigns,"People living with chronic conditions, remember to seek screening for common preventable diseases."
PSA_03872,Health,Mental Health Awareness,Workers: Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03873,Health,Maternal and Child Health,County Department of Health reminds expectant mothers to attend all scheduled antenatal clinic visits.
PSA_03874,Health,Public Health Campaigns,Participate in official vaccination campaigns to strengthen preventive care.
PSA_03875,Health,Disease Prevention and Control,Local health authorities encourage vulnerable households to drink treated or boiled water.
PSA_03876,Health,Maternal and Child Health,Healthy habits can reduce the risk of nutritional deficiencies. Provide children with a balanced diet.
PSA_03877,Health,Disease Prevention and Control,Local health authorities remind members of the public to store food safely and cook it thoroughly.
PSA_03878,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities to strengthen qualified healthcare provider.
PSA_03879,Health,Disease Prevention and Control,"For better sanitation, wash your hands regularly with soap and clean water."
PSA_03880,Health,Maternal and Child Health,Stay safe from respiratory infection. Monitor children for signs of illness.
PSA_03881,Health,Mental Health Awareness,Reduce the risk of school-related stress: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03882,Health,Disease Prevention and Control,Take action against infectious disease outbreaks: complete all prescribed medication.
PSA_03883,Health,Disease Prevention and Control,Help reduce the risk of COVID-19 in health facilities: report suspected disease outbreaks to health authorities.
PSA_03884,Health,Mental Health Awareness,Help reduce the risk of school-related stress in schools: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03885,Health,Maternal and Child Health,Help prevent severe respiratory illness: seek treatment promptly when a child has difficulty breathing.
PSA_03886,Health,Disease Prevention and Control,Take action against tuberculosis: seek medical attention when symptoms appear.
PSA_03887,Health,Healthcare Access,Seek referrals through recognized health facilities. Public hospitals remind patients to act early.
PSA_03888,Health,Maternal and Child Health,Public hospitals advise families with young children to keep the child's immunization records safe.
PSA_03889,Health,Disease Prevention and Control,Every community can reduce the risk of infectious disease outbreaks. Ensure children receive routine immunization.
PSA_03890,Health,Healthcare Access,Small actions can reduce the risk of missed medical appointments. Keep all medical appointment dates.
PSA_03891,Health,Healthcare Access,Healthy habits can reduce the risk of unsafe online medical advice. Verify that healthcare providers are properly licensed.
PSA_03892,Health,Public Health Campaigns,County Department of Health advises action against lack of health screening: seek screening for common preventable diseases.
PSA_03893,Health,Maternal and Child Health,Protect yourself and your family by choosing to attend all scheduled antenatal clinic visits.
PSA_03894,Health,Healthcare Access,Protect those around you from missed medical appointments. Keep all medical appointment dates.
PSA_03895,Health,Public Health Campaigns,Help protect parents by choosing to participate in official vaccination campaigns.
PSA_03896,Health,Disease Prevention and Control,"If you suspect mosquito-borne diseases, use insecticide-treated mosquito nets every night."
PSA_03897,Health,Disease Prevention and Control,Protect yourself and your family by choosing to seek medical attention when symptoms appear.
PSA_03898,Health,Disease Prevention and Control,Make community sanitation part of everyday life. Remove stagnant water around homes.
PSA_03899,Health,Maternal and Child Health,Keep the child's immunization records safe to reduce the risk of incomplete vaccination.
PSA_03900,Health,Maternal and Child Health,Follow safe infant feeding practices before the effects of food-borne illness in infants become more serious.
PSA_03901,Health,Disease Prevention and Control,"To promote outbreak control, drink treated or boiled water."
PSA_03902,Health,Healthcare Access,Rural households should seek early medical care before symptoms become severe.
PSA_03903,Health,Disease Prevention and Control,Remove stagnant water around homes to support community sanitation.
PSA_03904,Health,Healthcare Access,"For better health service access, use official emergency medical contacts."
PSA_03905,Health,Maternal and Child Health,Avoid the dangers of maternal health complications: seek advice about family planning from qualified providers.
PSA_03906,Health,Healthcare Access,Healthy habits can reduce the risk of incorrect medicine use. Use medicines only as prescribed by qualified professionals.
PSA_03907,Health,Public Health Campaigns,Support healthy practices in health facilities. Seek screening for common preventable diseases.
PSA_03908,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water before the effects of infectious disease outbreaks become more serious.
PSA_03909,Health,Healthcare Access,Support prevention efforts in emergency departments. Use official emergency medical contacts.
PSA_03910,Health,Public Health Campaigns,Report health concerns early. Follow verified health information.
PSA_03911,Health,Mental Health Awareness,"Together, we can help prevent mental health stigma. Listen without judgment to people experiencing distress."
PSA_03912,Health,Maternal and Child Health,Community health centres advise families in public hospitals to seek advice about family planning from qualified providers.
PSA_03913,Health,Healthcare Access,Local health facilities encourage everyone to seek early medical care before symptoms become severe.
PSA_03914,Health,Public Health Campaigns,"Stay informed, stay safe, and attend free health screening events."
PSA_03915,Health,Mental Health Awareness,Seek professional mental health support when needed. Do not ignore the risk of delayed access to counselling.
PSA_03916,Health,Maternal and Child Health,Help reduce the risk of loss of medical records in schools: keep the child's immunization records safe.
PSA_03917,Health,Public Health Campaigns,World Health Organization reminds members of the public to participate in official vaccination campaigns.
PSA_03918,Health,Healthcare Access,Avoid unsafe practices that increase the risk of untreated chronic illness. Seek early medical care before symptoms become severe.
PSA_03919,Health,Public Health Campaigns,Take action against preventable infections: participate in official vaccination campaigns.
PSA_03920,Health,Disease Prevention and Control,Early action helps prevent the spread of preventable infections. Cover your mouth and nose when coughing or sneezing.
PSA_03921,Health,Disease Prevention and Control,Do not rely on rumours about infectious disease outbreaks. Complete all prescribed medication.
PSA_03922,Health,Healthcare Access,Help prevent delayed medical treatment: seek referrals through recognized health facilities.
PSA_03923,Health,Healthcare Access,Public hospitals advise action against delayed medical treatment: seek early medical care before symptoms become severe.
PSA_03924,Health,Public Health Campaigns,Check your blood pressure regularly as advised by Ministry of Health.
PSA_03925,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed to reduce the risk of workplace stress.
PSA_03926,Health,Healthcare Access,Reduce the risk of untreated chronic illness: seek referrals through recognized health facilities.
PSA_03927,Health,Public Health Campaigns,Do not rely on rumours about cancer. Attend free health screening events.
PSA_03928,Health,Public Health Campaigns,Ministry of Health warns that diabetes may affect members of the public. Attend free health screening events.
PSA_03929,Health,Disease Prevention and Control,Stay safe from water-borne disease. Drink treated or boiled water.
PSA_03930,Health,Maternal and Child Health,Seek treatment promptly when a child has difficulty breathing. Seek official guidance from community health centres when necessary.
PSA_03931,Health,Healthcare Access,Healthy communities begin with informed choices. Verify that healthcare providers are properly licensed.
PSA_03932,Health,Disease Prevention and Control,Stay safe from the spread of preventable infections. Complete all prescribed medication.
PSA_03933,Health,Disease Prevention and Control,Seek medical attention when symptoms appear to support preventive healthcare.
PSA_03934,Health,Maternal and Child Health,Take newborns for scheduled health check-ups. This guidance is intended for new mothers.
PSA_03935,Health,Disease Prevention and Control,Use insecticide-treated mosquito nets every night. Protect yourself and those around you.
PSA_03936,Health,Healthcare Access,Prioritize primary healthcare. Use medicines only as prescribed by qualified professionals.
PSA_03937,Health,Healthcare Access,Protect future generations by choosing to register for available public health insurance programmes.
PSA_03938,Health,Disease Prevention and Control,Community health services warn that the spread of preventable infections may affect travellers. Cover your mouth and nose when coughing or sneezing.
PSA_03939,Health,Disease Prevention and Control,Healthy habits can reduce the risk of COVID-19. Report suspected disease outbreaks to health authorities.
PSA_03940,Health,Maternal and Child Health,Protect community health volunteers from preventable maternal deaths. Support mothers in accessing maternal healthcare.
PSA_03941,Health,Healthcare Access,Older adults are advised to keep all medical appointment dates.
PSA_03942,Health,Public Health Campaigns,Older adults are advised to attend free health screening events.
PSA_03943,Health,Mental Health Awareness,This message is for families: listen without judgment to people experiencing distress.
PSA_03944,Health,Maternal and Child Health,Protect your community by choosing to keep the child's immunization records safe.
PSA_03945,Health,Maternal and Child Health,Seek immediate care when pregnancy danger signs appear as part of good maternal safety.
PSA_03946,Health,Disease Prevention and Control,Keep your community safe: use insecticide-treated mosquito nets every night.
PSA_03947,Health,Disease Prevention and Control,Community health services advise action against dengue fever: use insecticide-treated mosquito nets every night.
PSA_03948,Health,Public Health Campaigns,Choose safe health practices. Avoid spreading unverified medical claims.
PSA_03949,Health,Disease Prevention and Control,Protect future generations by choosing to wash your hands regularly with soap and clean water.
PSA_03950,Health,Disease Prevention and Control,Protect others by making the safe choice to drink treated or boiled water.
PSA_03951,Health,Disease Prevention and Control,Early detection can improve health outcomes. Store food safely and cook it thoroughly.
PSA_03952,Health,Maternal and Child Health,Choose healthy behaviours every day. Take prescribed supplements as directed.
PSA_03953,Health,Mental Health Awareness,Taking action today can reduce the risk of mental health stigma. Listen without judgment to people experiencing distress.
PSA_03954,Health,Disease Prevention and Control,Report health concerns early. Seek medical attention when symptoms appear.
PSA_03955,Health,Healthcare Access,"To promote health service access, use official emergency medical contacts."
PSA_03956,Health,Maternal and Child Health,Deliver at a recognized health facility to strengthen newborn care.
PSA_03957,Health,Mental Health Awareness,"If you suspect social isolation, listen without judgment to people experiencing distress."
PSA_03958,Health,Mental Health Awareness,Community health services warn that emotional distress may affect community leaders. Listen without judgment to people experiencing distress.
PSA_03959,Health,Public Health Campaigns,Report health concerns early. Check your blood pressure regularly.
PSA_03960,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities. Early action can reduce the effects of counterfeit medicines.
PSA_03961,Health,Healthcare Access,Verify that healthcare providers are properly licensed to prevent avoidable harm.
PSA_03962,Health,Healthcare Access,Use official emergency medical contacts to protect members of the public from lack of emergency care.
PSA_03963,Health,Disease Prevention and Control,Ministry of Health encourages food handlers to store food safely and cook it thoroughly.
PSA_03964,Health,Healthcare Access,Seek referrals through recognized health facilities to strengthen continuity of care.
PSA_03965,Health,Public Health Campaigns,Community health services remind people living with chronic conditions to check your blood pressure regularly.
PSA_03966,Health,Maternal and Child Health,Choose safe health practices. Keep the child's immunization records safe.
PSA_03967,Health,Public Health Campaigns,Choose healthy behaviours every day. Avoid spreading unverified medical claims.
PSA_03968,Health,Mental Health Awareness,County Mental Health Services warn that emotional distress may affect young people. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03969,Health,Public Health Campaigns,Young people are advised to avoid spreading unverified medical claims.
PSA_03970,Health,Maternal and Child Health,Listen to qualified health professionals and ensure children receive all routine immunizations.
PSA_03971,Health,Disease Prevention and Control,Take action against infectious disease outbreaks: wash your hands regularly with soap and clean water.
PSA_03972,Health,Maternal and Child Health,Ministry of Health advises families with newborn babies to take newborns for scheduled health check-ups.
PSA_03973,Health,Public Health Campaigns,Community groups should avoid spreading unverified medical claims.
PSA_03974,Health,Public Health Campaigns,Public health campaign teams advise people living with chronic conditions in schools to adopt healthy eating habits.
PSA_03975,Health,Disease Prevention and Control,Protect yourself and your family by choosing to remove stagnant water around homes.
PSA_03976,Health,Maternal and Child Health,Support prevention efforts in rural communities. Monitor children for signs of illness.
PSA_03977,Health,Maternal and Child Health,Use trusted sources when learning about high blood pressure during pregnancy. Seek immediate care when pregnancy danger signs appear.
PSA_03978,Health,Public Health Campaigns,Maintain a clean home and neighbourhood. This guidance is intended for urban residents.
PSA_03979,Health,Mental Health Awareness,Good professional counselling begins with responsible action: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03980,Health,Disease Prevention and Control,Every household can support better health by choosing to cover your mouth and nose when coughing or sneezing.
PSA_03981,Health,Mental Health Awareness,"Together, we can help prevent social isolation. Listen without judgment to people experiencing distress."
PSA_03982,Health,Maternal and Child Health,Use trusted sources when learning about maternal health complications. Seek advice about family planning from qualified providers.
PSA_03983,Health,Disease Prevention and Control,Complete all prescribed medication. Early action can reduce the effects of the spread of preventable infections.
PSA_03984,Health,Maternal and Child Health,Simple daily actions can protect your health. Seek treatment promptly when a child has difficulty breathing.
PSA_03985,Health,Mental Health Awareness,School counselling departments warn that emotional distress may affect workers. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_03986,Health,Disease Prevention and Control,Every community can reduce the risk of dengue fever. Seek medical attention when symptoms appear.
PSA_03987,Health,Maternal and Child Health,Avoid unsafe practices that increase the risk of pneumonia. Seek treatment promptly when a child has difficulty breathing.
PSA_03988,Health,Healthcare Access,Do not rely on rumours about health insurance fraud. Register for available public health insurance programmes.
PSA_03989,Health,Healthcare Access,"Stay informed, stay safe, and seek referrals through recognized health facilities."
PSA_03990,Health,Public Health Campaigns,Check your blood pressure regularly. Do not ignore the risk of late disease diagnosis.
PSA_03991,Health,Mental Health Awareness,Public hospitals warn that delayed access to counselling may affect workers. Seek professional mental health support when needed.
PSA_03992,Health,Mental Health Awareness,"If you suspect untreated mental health conditions, seek professional mental health support when needed."
PSA_03993,Health,Public Health Campaigns,Ministry of Health advises members of the public to seek screening for common preventable diseases.
PSA_03994,Health,Maternal and Child Health,Early action helps prevent low birth weight. Take prescribed supplements as directed.
PSA_03995,Health,Public Health Campaigns,Participate in official vaccination campaigns to reduce the risk of low vaccination coverage.
PSA_03996,Health,Healthcare Access,Support healthier communities by choosing to use official emergency medical contacts.
PSA_03997,Health,Mental Health Awareness,Prioritize psychological support. Seek professional mental health support when needed.
PSA_03998,Health,Public Health Campaigns,"When signs of poor personal hygiene appear, maintain a clean home and neighbourhood."
PSA_03999,Health,Maternal and Child Health,"Together, we can help prevent food-borne illness in infants. Follow safe infant feeding practices."
PSA_04000,Health,Mental Health Awareness,Seek professional mental health support when needed to strengthen mental healthcare.
PSA_04001,Health,Maternal and Child Health,"Breastfeeding mothers, remember to take prescribed supplements as directed."
PSA_04002,Health,Healthcare Access,Early action protects health. Keep all medical appointment dates.
PSA_04003,Health,Disease Prevention and Control,Prioritize sanitation. Wash your hands regularly with soap and clean water.
PSA_04004,Health,Maternal and Child Health,Reduce the risk of respiratory infection: monitor children for signs of illness.
PSA_04005,Health,Public Health Campaigns,County Department of Health recommends that members of the public adopt healthy eating habits.
PSA_04006,Health,Mental Health Awareness,Protect those around you from school-related stress. Speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_04007,Health,Healthcare Access,Keep your community safe: keep all medical appointment dates.
PSA_04008,Health,Public Health Campaigns,World Health Organization reminds school communities to participate in official vaccination campaigns.
PSA_04009,Health,Healthcare Access,Do not rely on rumours about failure to seek preventive care. Seek early medical care before symptoms become severe.
PSA_04010,Health,Maternal and Child Health,Healthy habits can reduce the risk of childhood infections. Ensure children receive all routine immunizations.
PSA_04011,Health,Public Health Campaigns,"For better early detection, seek screening for common preventable diseases."
PSA_04012,Health,Maternal and Child Health,Report health concerns early. Follow safe infant feeding practices.
PSA_04013,Health,Public Health Campaigns,Help reduce the risk of misinformation about health in workplaces: avoid spreading unverified medical claims.
PSA_04014,Health,Maternal and Child Health,Follow safe infant feeding practices to strengthen infant nutrition.
PSA_04015,Health,Maternal and Child Health,Attend all scheduled antenatal clinic visits. This guidance is intended for families supporting pregnant women.
PSA_04016,Health,Disease Prevention and Control,Good health starts with simple actions. Use insecticide-treated mosquito nets every night.
PSA_04017,Health,Healthcare Access,Health insurance authorities advise action against high treatment costs: register for available public health insurance programmes.
PSA_04018,Health,Mental Health Awareness,Licensed counselling centres encourage everyone to speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_04019,Health,Healthcare Access,Ask qualified professionals for help when needed. Seek early medical care before symptoms become severe.
PSA_04020,Health,Healthcare Access,Community health services remind pregnant women to keep all medical appointment dates.
PSA_04021,Health,Maternal and Child Health,Help protect school communities by choosing to provide children with a balanced diet.
PSA_04022,Health,Maternal and Child Health,Support prevention efforts in homes. Seek treatment promptly when a child has difficulty breathing.
PSA_04023,Health,Mental Health Awareness,Seek professional mental health support when needed before the effects of delayed access to counselling become more serious.
PSA_04024,Health,Maternal and Child Health,Child welfare clinics advise new mothers to take newborns for scheduled health check-ups.
PSA_04025,Health,Maternal and Child Health,Take newborns for scheduled health check-ups before the effects of poor infant growth become more serious.
PSA_04026,Health,Healthcare Access,Seek early medical care before symptoms become severe to strengthen health service access.
PSA_04027,Health,Disease Prevention and Control,Protect yourself from infectious disease outbreaks: drink treated or boiled water.
PSA_04028,Health,Public Health Campaigns,Good preventive care begins with responsible action: participate in official vaccination campaigns.
PSA_04029,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water to support sanitation.
PSA_04030,Health,Healthcare Access,Every household can support better health by choosing to register for available public health insurance programmes.
PSA_04031,Health,Healthcare Access,"To promote medical follow-up, seek early medical care before symptoms become severe."
PSA_04032,Health,Maternal and Child Health,Small actions can reduce the risk of unsafe family-planning information. Seek advice about family planning from qualified providers.
PSA_04033,Health,Maternal and Child Health,Deliver at a recognized health facility to support newborn care.
PSA_04034,Health,Disease Prevention and Control,Stay safe from food-borne illness. Wash your hands regularly with soap and clean water.
PSA_04035,Health,Healthcare Access,Seek referrals through recognized health facilities to reduce the risk of untreated chronic illness.
PSA_04036,Health,Healthcare Access,Seek referrals through recognized health facilities and follow verified advice from public hospitals.
PSA_04037,Health,Mental Health Awareness,Community leaders should listen without judgment to people experiencing distress.
PSA_04038,Health,Disease Prevention and Control,"Residents of affected areas, remember to drink treated or boiled water."
PSA_04039,Health,Maternal and Child Health,Ministry of Health advises action against newborn illness: take newborns for scheduled health check-ups.
PSA_04040,Health,Mental Health Awareness,Be alert to school-related stress and speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_04041,Health,Public Health Campaigns,People living with chronic conditions are encouraged to adopt healthy eating habits.
PSA_04042,Health,Public Health Campaigns,Early action helps prevent poor sanitation. Maintain a clean home and neighbourhood.
PSA_04043,Health,Healthcare Access,"If you suspect lack of emergency care, use official emergency medical contacts."
PSA_04044,Health,Maternal and Child Health,Prevent illness before it spreads. Follow safe infant feeding practices.
PSA_04045,Health,Disease Prevention and Control,Good preventive healthcare begins with responsible action: seek medical attention when symptoms appear.
PSA_04046,Health,Public Health Campaigns,Avoid unsafe practices that increase the risk of lack of health screening. Seek screening for common preventable diseases.
PSA_04047,Health,Maternal and Child Health,Prioritize maternal safety. Seek immediate care when pregnancy danger signs appear.
PSA_04048,Health,Disease Prevention and Control,Local health authorities remind market traders to store food safely and cook it thoroughly.
PSA_04049,Health,Maternal and Child Health,Protect teachers from childhood illness. Monitor children for signs of illness.
PSA_04050,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed. Seek official guidance from licensed counselling centres when necessary.
PSA_04051,Health,Public Health Campaigns,Kenya Red Cross Society encourages everyone to follow verified health information.
PSA_04052,Health,Maternal and Child Health,Seek advice about family planning from qualified providers as part of good maternal wellbeing.
PSA_04053,Health,Maternal and Child Health,Working together helps prevent pregnancy complications. Seek immediate care when pregnancy danger signs appear.
PSA_04054,Health,Maternal and Child Health,Avoid the dangers of food-borne illness in infants: follow safe infant feeding practices.
PSA_04055,Health,Disease Prevention and Control,Complete all prescribed medication to reduce the risk of the spread of preventable infections.
PSA_04056,Health,Healthcare Access,Good primary healthcare begins with responsible action: use medicines only as prescribed by qualified professionals.
PSA_04057,Health,Maternal and Child Health,This message is for new mothers: ensure children receive all routine immunizations.
PSA_04058,Health,Disease Prevention and Control,Remove stagnant water around homes to strengthen environmental hygiene.
PSA_04059,Health,Maternal and Child Health,Expectant mothers: Attend all scheduled antenatal clinic visits.
PSA_04060,Health,Maternal and Child Health,Nutrition support programmes encourage families with young children to provide children with a balanced diet.
PSA_04061,Health,Mental Health Awareness,"Together, we can help prevent workplace stress. Speak to a trusted adult or qualified counsellor when overwhelmed."
PSA_04062,Health,Public Health Campaigns,Act early to prevent non-communicable diseases. Check your blood pressure regularly.
PSA_04063,Health,Public Health Campaigns,Every household can support better health by choosing to avoid spreading unverified medical claims.
PSA_04064,Health,Mental Health Awareness,County Mental Health Services advise families in social support groups to listen without judgment to people experiencing distress.
PSA_04065,Health,Public Health Campaigns,Seek screening for common preventable diseases. World Health Organization reminds older adults to act early.
PSA_04066,Health,Disease Prevention and Control,Disease surveillance teams: Report suspected disease outbreaks to health authorities to reduce the risk of cholera.
PSA_04067,Health,Public Health Campaigns,Follow verified health information. Ministry of Health reminds young people to act early.
PSA_04068,Health,Healthcare Access,Help protect older adults by choosing to keep all medical appointment dates.
PSA_04069,Health,Maternal and Child Health,Stay healthy by choosing to take prescribed supplements as directed.
PSA_04070,Health,Maternal and Child Health,Do not rely on rumours about anaemia during pregnancy. Take prescribed supplements as directed.
PSA_04071,Health,Public Health Campaigns,Participate in official vaccination campaigns and follow verified advice from World Health Organization.
PSA_04072,Health,Public Health Campaigns,Follow verified health information. Early action can reduce the effects of misinformation about health.
PSA_04073,Health,Mental Health Awareness,Help prevent untreated mental health conditions: seek professional mental health support when needed.
PSA_04074,Health,Disease Prevention and Control,Use insecticide-treated mosquito nets every night. County Department of Health reminds residents of affected areas to act early.
PSA_04075,Health,Mental Health Awareness,Healthy habits can reduce the risk of delayed access to counselling. Seek professional mental health support when needed.
PSA_04076,Health,Healthcare Access,Early action helps prevent health insurance fraud. Register for available public health insurance programmes.
PSA_04077,Health,Maternal and Child Health,Public hospitals remind families preparing for childbirth to deliver at a recognized health facility.
PSA_04078,Health,Healthcare Access,"Together, we can help prevent unsafe online medical advice. Use medicines only as prescribed by qualified professionals."
PSA_04079,Health,Disease Prevention and Control,Avoid unsafe practices that increase the risk of tuberculosis. Complete all prescribed medication.
PSA_04080,Health,Mental Health Awareness,Help reduce the risk of emotional distress in universities: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_04081,Health,Mental Health Awareness,Protect families from emotional distress. Listen without judgment to people experiencing distress.
PSA_04082,Health,Public Health Campaigns,Adopt healthy eating habits as part of good healthy living.
PSA_04083,Health,Maternal and Child Health,Child welfare clinics warn that childhood illness may affect parents. Monitor children for signs of illness.
PSA_04084,Health,Maternal and Child Health,Take newborns for scheduled health check-ups to reduce the risk of poor infant growth.
PSA_04085,Health,Disease Prevention and Control,Avoid unsafe practices that increase the risk of contaminated drinking water. Drink treated or boiled water.
PSA_04086,Health,Disease Prevention and Control,"When signs of contaminated drinking water appear, drink treated or boiled water."
PSA_04087,Health,Maternal and Child Health,Make a responsible health choice today: support mothers in accessing maternal healthcare.
PSA_04088,Health,Public Health Campaigns,Avoid the dangers of misinformation about health: follow verified health information.
PSA_04089,Health,Public Health Campaigns,Follow verified health information. Protect yourself and those around you.
PSA_04090,Health,Maternal and Child Health,Seek immediate care when pregnancy danger signs appear to support timely treatment.
PSA_04091,Health,Disease Prevention and Control,Support healthy practices in homes. Seek medical attention when symptoms appear.
PSA_04092,Health,Disease Prevention and Control,Help prevent infectious disease outbreaks: complete all prescribed medication.
PSA_04093,Health,Maternal and Child Health,Seek professional guidance at informal settlements when necessary.
PSA_04094,Health,Disease Prevention and Control,Protect yourself and your family by choosing to ensure children receive routine immunization.
PSA_04095,Health,Public Health Campaigns,Support community health by choosing to participate in official vaccination campaigns.
PSA_04096,Health,Disease Prevention and Control,Members of the public: Store food safely and cook it thoroughly.
PSA_04097,Health,Mental Health Awareness,Listen without judgment to people experiencing distress to support community support.
PSA_04098,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed as advised by County Mental Health Services.
PSA_04099,Health,Disease Prevention and Control,Local health authorities: Remove stagnant water around homes to reduce the risk of mosquito-borne diseases.
PSA_04100,Health,Maternal and Child Health,Seek immediate care when pregnancy danger signs appear to prevent avoidable harm.
PSA_04101,Health,Public Health Campaigns,Challenge misinformation and follow verified health guidance. Attend free health screening events.
PSA_04102,Health,Mental Health Awareness,Mental health clinics advise members of the public to seek professional mental health support when needed.
PSA_04103,Health,Disease Prevention and Control,"Together, we can help prevent measles. Ensure children receive routine immunization."
PSA_04104,Health,Maternal and Child Health,Do not rely on rumours about childhood illness. Monitor children for signs of illness.
PSA_04105,Health,Maternal and Child Health,"When there is a risk of incomplete vaccination, keep the child's immunization records safe."
PSA_04106,Health,Disease Prevention and Control,"To promote disease surveillance, seek medical attention when symptoms appear."
PSA_04107,Health,Maternal and Child Health,Take simple steps to protect your health: take newborns for scheduled health check-ups.
PSA_04108,Health,Disease Prevention and Control,Local health authorities: Remove stagnant water around homes.
PSA_04109,Health,Healthcare Access,Register for available public health insurance programmes as advised by health insurance authorities.
PSA_04110,Health,Healthcare Access,Health insurance authorities advise rural households in health insurance offices to register for available public health insurance programmes.
PSA_04111,Health,Healthcare Access,Help reduce the risk of unlicensed healthcare providers in pharmacies: verify that healthcare providers are properly licensed.
PSA_04112,Health,Public Health Campaigns,Avoid spreading unverified medical claims and encourage others to do the same.
