psa_id,domain,subcategory,psa_text
PSA_06436,Governance,Civic Participation,County Assembly: residents should attend public participation meetings to support citizen engagement.
PSA_06437,Governance,Public Service Delivery,Ministry of Public Service calls for responsible action in online government portals. Protect your personal information.
PSA_06438,Governance,Rule of Law,"Citizens, use official channels to resolve disputes peacefully."
PSA_06439,Governance,Disaster and Crisis Governance,"School communities, strengthen early warning by choosing to share verified information."
PSA_06440,Governance,Rule of Law,Prevent crime in local justice centres. Obey the law.
PSA_06441,Governance,Civic Participation,"To help prevent public apathy, local leaders should review public proposals."
PSA_06442,Governance,Transparency and Accountability,"In communities, report concerns linked to lack of transparency and promote openness."
PSA_06443,Governance,Human Rights,Equality depends on responsible choices. Challenge harmful stereotypes.
PSA_06444,Governance,Disaster and Crisis Governance,Responsible citizens support emergency coordination. Share verified information.
PSA_06445,Governance,Human Rights,Good governance in public institutions depends on responsible action. Support equal access to services.
PSA_06446,Governance,Rule of Law,Judiciary encourages support for due process. Seek legal assistance.
PSA_06447,Governance,Human Rights,National Gender and Equality Commission urges citizens to treat every person with dignity.
PSA_06448,Governance,Rule of Law,"In roads, community members should report crimes."
PSA_06449,Governance,Elections and Voting,"Election officials, strengthen political tolerance by choosing to verify your voter registration."
PSA_06450,Governance,Disaster and Crisis Governance,County Government calls for responsible action in schools. Participate in community preparedness activities.
PSA_06451,Governance,Transparency and Accountability,"According to National Treasury, journalists should support independent oversight."
PSA_06452,Governance,Human Rights,Commission on Administrative Justice calls for responsible action in communities. Report discrimination.
PSA_06453,Governance,Public Service Delivery,Promote responsible leadership in government offices. Report unofficial charges.
PSA_06454,Governance,Anti-Corruption,"In counties, report concerns linked to procurement manipulation and declare conflicts of interest."
PSA_06455,Governance,Rule of Law,Public confidence grows when citizens choose to respect due process.
PSA_06456,Governance,Civic Participation,"Local leaders, use official channels to respect different opinions."
PSA_06457,Governance,Disaster and Crisis Governance,"In communities, local leaders should prepare emergency supplies."
PSA_06458,Governance,Civic Participation,"Civil society groups, use official channels to ask questions about public projects."
PSA_06459,Governance,Elections and Voting,Protect public trust in public forums. Verify your voter registration.
PSA_06460,Governance,Transparency and Accountability,Public confidence grows when community members choose to verify budget information.
PSA_06461,Governance,Elections and Voting,"Together, community leaders can reduce voter intimidation by choosing to participate peacefully in elections."
PSA_06462,Governance,Elections and Voting,Prevent ballot interference in registration centres. Seek election information from official sources.
PSA_06463,Governance,Civic Participation,Help protect villages from lack of public awareness. Engage peacefully.
PSA_06464,Governance,Human Rights,"In public institutions, report concerns linked to denial of services and respect the rights of others."
PSA_06465,Governance,Disaster and Crisis Governance,Kenya Red Cross reminds the public that supporting preparedness benefits everyone.
PSA_06466,Governance,Human Rights,Protect public trust in police stations. Speak out against exploitation.
PSA_06467,Governance,Rule of Law,"To help prevent public disorder, members of the public should protect evidence."
PSA_06468,Governance,Anti-Corruption,Protect public trust in public projects. Keep transaction records.
PSA_06469,Governance,Elections and Voting,Election officials can support credible elections by choosing to respect election results.
PSA_06470,Governance,Anti-Corruption,Prevent fraud in revenue collection points. Report suspicious transactions.
PSA_06471,Governance,Transparency and Accountability,Prevent conflicts of interest in public projects. Promote openness.
PSA_06472,Governance,Disaster and Crisis Governance,National Disaster Operations Centre urges business owners to share verified information.
PSA_06473,Governance,Anti-Corruption,Support financial oversight. Use official payment channels.
PSA_06474,Governance,Anti-Corruption,"County employees, strengthen anti-corruption by choosing to cooperate with authorised investigations."
PSA_06475,Governance,Elections and Voting,"For better governance in counties, members of the public should verify your voter registration."
PSA_06476,Governance,Rule of Law,"For better governance in workplaces, employees should follow lawful instructions."
PSA_06477,Governance,Human Rights,"Employers, use official channels to challenge harmful stereotypes."
PSA_06478,Governance,Elections and Voting,"In counties, report concerns linked to disruption at polling stations and vote peacefully."
PSA_06479,Governance,Human Rights,"In health facilities, employers should report rights violations."
PSA_06480,Governance,Elections and Voting,Promote responsible leadership in community halls. Avoid spreading unverified election claims.
PSA_06481,Governance,Human Rights,Prevent neglect of vulnerable persons in schools. Report rights violations.
PSA_06482,Governance,Elections and Voting,Civil Society Organizations urges election officials to participate peacefully in elections.
PSA_06483,Governance,Human Rights,Protect public trust in workplaces. Report discrimination.
PSA_06484,Governance,Human Rights,"According to National Gender and Equality Commission, children should report rights violations to help prevent child abuse."
PSA_06485,Governance,Anti-Corruption,"In procurement offices, report concerns linked to bribery and avoid unofficial intermediaries."
PSA_06486,Governance,Elections and Voting,Public confidence grows when first-time voters choose to keep campaign activities lawful.
PSA_06487,Governance,Disaster and Crisis Governance,Prevent landslides in counties. Follow instructions from emergency responders.
PSA_06488,Governance,Civic Participation,Women can support public consultation by choosing to participate in community planning.
PSA_06489,Governance,Disaster and Crisis Governance,Ministry of Health: school communities should share verified information to support risk reduction.
PSA_06490,Governance,Anti-Corruption,Citizens can support accountability by choosing to use official payment channels.
PSA_06491,Governance,Elections and Voting,Use verified information when responding to political incitement. Respect election results.
PSA_06492,Governance,Transparency and Accountability,National Treasury calls for responsible action in county assemblies. Keep public records accurate.
PSA_06493,Governance,Rule of Law,Help protect roads from disregard for court orders. Use recognised dispute-resolution channels.
PSA_06494,Governance,Disaster and Crisis Governance,"In counties, volunteers should share verified information."
PSA_06495,Governance,Human Rights,"According to Children Services, children should seek legal assistance to help prevent unlawful detention."
PSA_06496,Governance,Public Service Delivery,Good governance in public hospitals depends on responsible action. Report unofficial charges.
PSA_06497,Governance,Public Service Delivery,Reduce the risk of lost application records. Protect your personal information.
PSA_06498,Governance,Disaster and Crisis Governance,Kenya Meteorological Department: volunteers should store clean drinking water to support disaster response.
PSA_06499,Governance,Rule of Law,Good governance in business premises depends on responsible action. Cooperate with authorities.
PSA_06500,Governance,Human Rights,Protect public trust in health facilities. Use official complaint channels.
PSA_06501,Governance,Civic Participation,Promote responsible leadership in county offices. Share constructive views.
PSA_06502,Governance,Human Rights,Use verified information when responding to exploitation. Speak out against exploitation.
PSA_06503,Governance,Elections and Voting,"In wards, report concerns linked to voter suppression and verify your voter registration."
PSA_06504,Governance,Elections and Voting,Reduce the risk of election misinformation. Respect election results.
PSA_06505,Governance,Public Service Delivery,Promote responsible leadership in registration offices. Track your application using authorised platforms.
PSA_06506,Governance,Transparency and Accountability,Accountability depends on responsible choices. Ask for project updates.
PSA_06507,Governance,Civic Participation,"Together, residents can reduce public apathy by choosing to attend public participation meetings."
PSA_06508,Governance,Rule of Law,Public confidence grows when local leaders choose to obey the law.
PSA_06509,Governance,Transparency and Accountability,Public confidence grows when contractors choose to ask for project updates.
PSA_06510,Governance,Civic Participation,Help protect county offices from low participation. Stay informed.
PSA_06511,Governance,Public Service Delivery,Protect public trust in online government portals. Track your application using authorised platforms.
PSA_06512,Governance,Elections and Voting,Help protect public forums from disruption at polling stations. Avoid spreading unverified election claims.
PSA_06513,Governance,Disaster and Crisis Governance,National Drought Management Authority encourages support for preparedness. Share verified information.
PSA_06514,Governance,Rule of Law,Rule of law depends on responsible choices. Respect due process.
PSA_06515,Governance,Human Rights,Kenya National Commission on Human Rights calls for responsible action in public institutions. Support vulnerable groups.
PSA_06516,Governance,Human Rights,Support social inclusion. Support vulnerable groups.
PSA_06517,Governance,Rule of Law,"Together, community members can reduce violence by choosing to avoid mob justice."
PSA_06518,Governance,Rule of Law,"Citizens, use official channels to report threats to witnesses."
PSA_06519,Governance,Civic Participation,Help protect county offices from lack of public awareness. Encourage youth participation.
PSA_06520,Governance,Transparency and Accountability,"According to County Government, civil society groups should attend public budget meetings to help prevent irregular procurement."
PSA_06521,Governance,Rule of Law,National Police Service encourages support for public order. Follow lawful instructions.
PSA_06522,Governance,Elections and Voting,"In public forums, persons with disabilities should follow polling station instructions."
PSA_06523,Governance,Elections and Voting,Independent Electoral and Boundaries Commission encourages support for free and fair elections. Report electoral offences.
PSA_06524,Governance,Civic Participation,Students can support inclusive governance by choosing to ask questions about public projects.
PSA_06525,Governance,Disaster and Crisis Governance,"In affected areas, farmers should share verified information."
PSA_06526,Governance,Elections and Voting,"Youth, strengthen democracy by choosing to seek election information from official sources."
PSA_06527,Governance,Disaster and Crisis Governance,Responsible citizens support risk reduction. Prepare emergency supplies.
PSA_06528,Governance,Anti-Corruption,Responsible citizens support financial oversight. Request official receipts.
PSA_06529,Governance,Anti-Corruption,Help protect counties from fraud. Follow procurement rules.
PSA_06530,Governance,Transparency and Accountability,Promote responsible leadership in communities. Report procurement irregularities.
PSA_06531,Governance,Civic Participation,Help protect towns from misinformation. Ask questions about public projects.
PSA_06532,Governance,Transparency and Accountability,"In procurement offices, report concerns linked to delayed financial reports and keep public records accurate."
PSA_06533,Governance,Disaster and Crisis Governance,"Together, community members can reduce fires by choosing to share verified information."
PSA_06534,Governance,Disaster and Crisis Governance,National Drought Management Authority calls for responsible action in communities. Keep emergency contacts available.
PSA_06535,Governance,Public Service Delivery,Public confidence grows when persons with disabilities choose to protect your personal information.
PSA_06536,Governance,Elections and Voting,National Cohesion and Integration Commission reminds the public that supporting credible elections benefits everyone.
PSA_06537,Governance,Human Rights,Prevent denial of services in homes. Support vulnerable groups.
PSA_06538,Governance,Transparency and Accountability,Promote responsible leadership in communities. Monitor public projects.
PSA_06539,Governance,Disaster and Crisis Governance,Preparedness depends on responsible choices. Report emergencies.
PSA_06540,Governance,Rule of Law,Responsible citizens support public order. Use recognised dispute-resolution channels.
PSA_06541,Governance,Disaster and Crisis Governance,Farmers can support public safety by choosing to avoid restricted disaster areas.
PSA_06542,Governance,Elections and Voting,Protect public trust in wards. Avoid spreading unverified election claims.
PSA_06543,Governance,Human Rights,"In schools, women should support equal access to services."
PSA_06544,Governance,Public Service Delivery,"According to Ministry of Public Service, parents should report unofficial charges."
PSA_06545,Governance,Anti-Corruption,"Together, contractors can reduce procurement manipulation by choosing to refuse to pay bribes."
PSA_06546,Governance,Anti-Corruption,"For better governance in procurement offices, community leaders should avoid unofficial intermediaries."
PSA_06547,Governance,Elections and Voting,Political tolerance depends on responsible choices. Respect voters with different political views.
PSA_06548,Governance,Disaster and Crisis Governance,"According to Ministry of Interior, school communities should follow official advisories."
PSA_06549,Governance,Human Rights,Promote responsible leadership in health facilities. Speak out against exploitation.
PSA_06550,Governance,Human Rights,Kenya National Commission on Human Rights urges children to challenge harmful stereotypes.
PSA_06551,Governance,Civic Participation,Public participation depends on responsible choices. Stay informed.
PSA_06552,Governance,Public Service Delivery,Efficiency depends on responsible choices. Verify service information.
PSA_06553,Governance,Human Rights,Good governance in police stations depends on responsible action. Protect children from abuse.
PSA_06554,Governance,Anti-Corruption,Parliament calls for responsible action in government offices. Refuse to pay bribes.
PSA_06555,Governance,Public Service Delivery,County Government encourages support for efficiency. Verify service information.
PSA_06556,Governance,Public Service Delivery,Support government services. Follow official procedures.
PSA_06557,Governance,Anti-Corruption,Community leaders can support responsible procurement by choosing to verify procurement information.
PSA_06558,Governance,Anti-Corruption,"According to Directorate of Criminal Investigations, business owners should verify procurement information."
PSA_06559,Governance,Public Service Delivery,Protect public trust in local administrative offices. Report poor service.
PSA_06560,Governance,Disaster and Crisis Governance,"According to National Police Service, drivers should assist vulnerable neighbours."
PSA_06561,Governance,Rule of Law,Reduce the risk of disregard for court orders. Respect court decisions.
PSA_06562,Governance,Public Service Delivery,"In public hospitals, members of the public should keep your documents safe."
PSA_06563,Governance,Transparency and Accountability,Prevent irregular procurement in government offices. Keep public records accurate.
PSA_06564,Governance,Disaster and Crisis Governance,Promote responsible leadership in schools. Identify safe evacuation routes.
PSA_06565,Governance,Civic Participation,County Government encourages support for community dialogue. Respect different opinions.
PSA_06566,Governance,Elections and Voting,Judiciary urges political party supporters to reject vote buying.
PSA_06567,Governance,Rule of Law,"Youth, strengthen legal accountability by choosing to obey the law."
PSA_06568,Governance,Civic Participation,Youth Councils: citizens should share constructive views to support public consultation.
PSA_06569,Governance,Human Rights,Support equality. Support vulnerable groups.
PSA_06570,Governance,Disaster and Crisis Governance,Support early warning. Evacuate when instructed.
PSA_06571,Governance,Elections and Voting,Parliament reminds the public that supporting free and fair elections benefits everyone.
PSA_06572,Governance,Public Service Delivery,"Youth, strengthen efficiency by choosing to request an official receipt."
PSA_06573,Governance,Transparency and Accountability,"Civil society groups, strengthen public reporting by choosing to request public information."
PSA_06574,Governance,Public Service Delivery,Responsible citizens support official procedures. Report poor service.
PSA_06575,Governance,Human Rights,Public confidence grows when persons with disabilities choose to report discrimination.
PSA_06576,Governance,Anti-Corruption,"For better governance in counties, public officers should request official receipts."
PSA_06577,Governance,Transparency and Accountability,Responsible citizens support public reporting. Request public information.
PSA_06578,Governance,Elections and Voting,"Together, election officials can reduce ballot interference by choosing to respect election results."
PSA_06579,Governance,Rule of Law,Reduce the risk of lawlessness. Use recognised dispute-resolution channels.
PSA_06580,Governance,Disaster and Crisis Governance,Help protect transport routes from floods. Share verified information.
PSA_06581,Governance,Public Service Delivery,"In government offices, report concerns linked to lost application records and track your application using authorised platforms."
PSA_06582,Governance,Public Service Delivery,"According to Ministry of Public Service, members of the public should follow official procedures."
PSA_06583,Governance,Disaster and Crisis Governance,"In affected areas, report concerns linked to transport emergencies and evacuate when instructed."
PSA_06584,Governance,Elections and Voting,"Voters, strengthen peaceful elections by choosing to verify your voter registration."
PSA_06585,Governance,Elections and Voting,Protect public trust in constituencies. Report threats or intimidation.
PSA_06586,Governance,Civic Participation,Prevent political intolerance in schools. Engage peacefully.
PSA_06587,Governance,Rule of Law,Probation and Aftercare Service: local leaders should report threats to witnesses to support public order.
PSA_06588,Governance,Civic Participation,"To help prevent poor representation, residents should stay informed."
PSA_06589,Governance,Disaster and Crisis Governance,Preparedness depends on responsible choices. Assist vulnerable neighbours.
PSA_06590,Governance,Human Rights,"Together, members of the public can reduce gender-based violence by choosing to support equal access to services."
PSA_06591,Governance,Disaster and Crisis Governance,Protect public trust in markets. Follow instructions from emergency responders.
PSA_06592,Governance,Disaster and Crisis Governance,"In schools, report concerns linked to building collapse and participate in community preparedness activities."
PSA_06593,Governance,Transparency and Accountability,Promote responsible leadership in procurement offices. Ask for project updates.
PSA_06594,Governance,Elections and Voting,Independent Electoral and Boundaries Commission: election officials should respect election results to support electoral integrity.
PSA_06595,Governance,Civic Participation,"In villages, report concerns linked to disruptive conduct and respect different opinions."
PSA_06596,Governance,Rule of Law,"In business premises, report concerns linked to unlawful detention and avoid mob justice."
PSA_06597,Governance,Elections and Voting,National Police Service calls for responsible action in community halls. Keep campaign activities lawful.
PSA_06598,Governance,Human Rights,Help protect service centres from gender-based violence. Seek legal assistance.
PSA_06599,Governance,Civic Participation,County Assembly calls for responsible action in villages. Ask questions about public projects.
PSA_06600,Governance,Elections and Voting,Members of the public can support free and fair elections by choosing to report threats or intimidation.
PSA_06601,Governance,Anti-Corruption,Reduce the risk of conflict of interest. Declare conflicts of interest.
PSA_06602,Governance,Public Service Delivery,Responsible citizens support efficiency. Verify service information.
PSA_06603,Governance,Human Rights,Commission on Administrative Justice reminds the public that supporting justice benefits everyone.
PSA_06604,Governance,Transparency and Accountability,Protect public trust in communities. Promote openness.
PSA_06605,Governance,Elections and Voting,"In constituencies, report concerns linked to ballot interference and vote peacefully."
PSA_06606,Governance,Anti-Corruption,Responsible citizens support accountability. Report suspicious transactions.
PSA_06607,Governance,Disaster and Crisis Governance,Protect public trust in counties. Participate in community preparedness activities.
PSA_06608,Governance,Human Rights,"To help prevent gender-based violence, employers should report rights violations."
PSA_06609,Governance,Disaster and Crisis Governance,Kenya Red Cross encourages support for disaster response. Share verified information.
PSA_06610,Governance,Public Service Delivery,"In county offices, job seekers should protect your personal information."
PSA_06611,Governance,Civic Participation,"According to County Government, residents should encourage youth participation."
PSA_06612,Governance,Civic Participation,Reduce the risk of misinformation. Share constructive views.
PSA_06613,Governance,Human Rights,"Women, strengthen dignity by choosing to report rights violations."
PSA_06614,Governance,Human Rights,"In schools, report concerns linked to workplace harassment and protect children from abuse."
PSA_06615,Governance,Rule of Law,"In police stations, business owners should seek legal assistance."
PSA_06616,Governance,Public Service Delivery,Kenya Revenue Authority urges older persons to follow official procedures.
PSA_06617,Governance,Human Rights,National Legal Aid Service calls for responsible action in service centres. Protect children from abuse.
PSA_06618,Governance,Rule of Law,County Government: employees should resolve disputes peacefully to support access to justice.
PSA_06619,Governance,Transparency and Accountability,"Together, members of the public can reduce hidden information by choosing to request public information."
PSA_06620,Governance,Rule of Law,"In roads, employers should report crimes."
PSA_06621,Governance,Elections and Voting,Political party supporters can support electoral integrity by choosing to participate peacefully in elections.
PSA_06622,Governance,Civic Participation,Help protect villages from exclusion. Participate in community planning.
PSA_06623,Governance,Transparency and Accountability,Civil Society Organizations encourages support for public reporting. Monitor public projects.
PSA_06624,Governance,Public Service Delivery,Prevent document forgery in government offices. Keep your documents safe.
PSA_06625,Governance,Civic Participation,Prevent exclusion in villages. Submit feedback through official channels.
PSA_06626,Governance,Civic Participation,Local Development Committees encourages support for community representation. Engage peacefully.
PSA_06627,Governance,Public Service Delivery,National Registration Bureau encourages support for public service. Track your application using authorised platforms.
PSA_06628,Governance,Public Service Delivery,"Youth, strengthen government services by choosing to keep your documents safe."
PSA_06629,Governance,Transparency and Accountability,"In county assemblies, citizens should promote openness."
PSA_06630,Governance,Transparency and Accountability,Promote responsible leadership in procurement offices. Attend public budget meetings.
PSA_06631,Governance,Rule of Law,Good governance in workplaces depends on responsible action. Resolve disputes peacefully.
PSA_06632,Governance,Disaster and Crisis Governance,"In counties, households should assist vulnerable neighbours."
PSA_06633,Governance,Anti-Corruption,Transparency depends on responsible choices. Request official receipts.
PSA_06634,Governance,Civic Participation,Prevent community division in community halls. Encourage youth participation.
PSA_06635,Governance,Civic Participation,Good governance in public forums depends on responsible action. Verify information before public meetings.
PSA_06636,Governance,Public Service Delivery,Government Service Centres encourages support for efficiency. Keep your documents safe.
PSA_06637,Governance,Transparency and Accountability,Promote responsible leadership in procurement offices. Follow reporting procedures.
PSA_06638,Governance,Public Service Delivery,"In online government portals, persons with disabilities should verify service information."
PSA_06639,Governance,Transparency and Accountability,Good governance in communities depends on responsible action. Promote openness.
PSA_06640,Governance,Rule of Law,"Local leaders, use official channels to respect court decisions."
PSA_06641,Governance,Transparency and Accountability,"According to Controller of Budget, public officers should report procurement irregularities to help prevent conflicts of interest."
PSA_06642,Governance,Rule of Law,Public confidence grows when drivers choose to use recognised dispute-resolution channels.
PSA_06643,Governance,Disaster and Crisis Governance,"To help prevent disease outbreaks, drivers should assist vulnerable neighbours."
PSA_06644,Governance,Human Rights,"In public institutions, report concerns linked to exploitation and report rights violations."
PSA_06645,Governance,Public Service Delivery,Reduce the risk of discrimination in service delivery. Verify service information.
PSA_06646,Governance,Elections and Voting,Support electoral integrity. Verify your voter registration.
PSA_06647,Governance,Rule of Law,"Business owners, use official channels to follow lawful instructions."
PSA_06648,Governance,Public Service Delivery,"Members of the public, use official channels to seek assistance from designated service officers."
PSA_06649,Governance,Disaster and Crisis Governance,"According to County Emergency Committees, farmers should report emergencies to help prevent severe storms."
PSA_06650,Governance,Rule of Law,Kenya Law Reform Commission calls for responsible action in public spaces. Avoid mob justice.
PSA_06651,Governance,Elections and Voting,"To help prevent low voter turnout, first-time voters should follow polling station instructions."
PSA_06652,Governance,Elections and Voting,Public confidence grows when persons with disabilities choose to respect voters with different political views.
PSA_06653,Governance,Elections and Voting,Help protect registration centres from voter suppression. Vote peacefully.
PSA_06654,Governance,Rule of Law,"Residents, strengthen rule of law by choosing to protect evidence."
PSA_06655,Governance,Human Rights,Help protect public institutions from hate speech. Treat every person with dignity.
PSA_06656,Governance,Transparency and Accountability,Prevent poor accountability in county assemblies. Report misuse of funds.
PSA_06657,Governance,Rule of Law,Responsible citizens support legal accountability. Resolve disputes peacefully.
PSA_06658,Governance,Human Rights,Public confidence grows when employees choose to report discrimination.
PSA_06659,Governance,Transparency and Accountability,"According to County Assembly, citizens should review official audit findings."
PSA_06660,Governance,Elections and Voting,Protect public trust in polling stations. Participate peacefully in elections.
PSA_06661,Governance,Disaster and Crisis Governance,Protect public trust in schools. Share verified information.
PSA_06662,Governance,Transparency and Accountability,National Treasury calls for responsible action in budget forums. Keep public records accurate.
PSA_06663,Governance,Public Service Delivery,"To help prevent lost application records, residents should protect your personal information."
PSA_06664,Governance,Public Service Delivery,National Government Administration reminds the public that supporting accessible services benefits everyone.
PSA_06665,Governance,Rule of Law,Public confidence grows when residents choose to report threats to witnesses.
PSA_06666,Governance,Transparency and Accountability,Project committees can support budget accountability by choosing to promote openness.
PSA_06667,Governance,Rule of Law,Use verified information when responding to violence. Resolve disputes peacefully.
PSA_06668,Governance,Public Service Delivery,Good governance in county offices depends on responsible action. Track your application using authorised platforms.
PSA_06669,Governance,Rule of Law,"In workplaces, drivers should avoid mob justice."
PSA_06670,Governance,Public Service Delivery,"In registration offices, report concerns linked to unofficial charges and protect your personal information."
PSA_06671,Governance,Transparency and Accountability,Reduce the risk of conflicts of interest. Report procurement irregularities.
PSA_06672,Governance,Rule of Law,Judiciary urges local leaders to obey the law.
PSA_06673,Governance,Human Rights,Civil Society Organizations: older persons should protect children from abuse to support dignity.
PSA_06674,Governance,Civic Participation,Use verified information when responding to disruptive conduct. Support inclusive participation.
PSA_06675,Governance,Elections and Voting,"According to Judiciary, eligible citizens should verify your voter registration."
PSA_06676,Governance,Public Service Delivery,Use verified information when responding to unofficial charges. Track your application using authorised platforms.
PSA_06677,Governance,Transparency and Accountability,Civil Society Organizations: community members should request public information to support public reporting.
PSA_06678,Governance,Civic Participation,Good governance in schools depends on responsible action. Review public proposals.
PSA_06679,Governance,Civic Participation,Prevent misinformation in public forums. Ask questions about public projects.
PSA_06680,Governance,Public Service Delivery,Support government services. Use authorised payment methods.
PSA_06681,Governance,Elections and Voting,Office of the Registrar of Political Parties encourages support for free and fair elections. Follow polling station instructions.
PSA_06682,Governance,Public Service Delivery,"According to National Registration Bureau, persons with disabilities should keep your documents safe to help prevent service misinformation."
PSA_06683,Governance,Public Service Delivery,"In county offices, report concerns linked to fraudulent services and use authorised payment methods."
PSA_06684,Governance,Human Rights,Prevent unlawful detention in schools. Respect the rights of others.
PSA_06685,Governance,Rule of Law,Use verified information when responding to property destruction. Resolve disputes peacefully.
PSA_06686,Governance,Human Rights,Reduce the risk of child abuse. Respect the rights of others.
PSA_06687,Governance,Transparency and Accountability,National Treasury reminds the public that supporting accountability benefits everyone.
PSA_06688,Governance,Human Rights,Judiciary calls for responsible action in schools. Support equal access to services.
PSA_06689,Governance,Rule of Law,Reduce the risk of witness intimidation. Obey the law.
PSA_06690,Governance,Human Rights,"Older persons, strengthen equal opportunity by choosing to seek legal assistance."
PSA_06691,Governance,Disaster and Crisis Governance,Early warning depends on responsible choices. Follow instructions from emergency responders.
PSA_06692,Governance,Human Rights,Support justice. Treat every person with dignity.
PSA_06693,Governance,Elections and Voting,Free and fair elections depends on responsible choices. Respect election results.
PSA_06694,Governance,Transparency and Accountability,"For better governance in public institutions, citizens should report misuse of funds."
PSA_06695,Governance,Elections and Voting,"According to National Police Service, election officials should respect voters with different political views to help prevent vote buying."
PSA_06696,Governance,Elections and Voting,"Candidates, use official channels to report threats or intimidation."
PSA_06697,Governance,Anti-Corruption,Directorate of Criminal Investigations: service users should report corruption to support accountability.
PSA_06698,Governance,Disaster and Crisis Governance,Help protect communities from severe storms. Identify safe evacuation routes.
PSA_06699,Governance,Elections and Voting,Independent Electoral and Boundaries Commission calls for responsible action in polling stations. Respect election results.
PSA_06700,Governance,Human Rights,"Persons with disabilities, strengthen equal opportunity by choosing to report rights violations."
PSA_06701,Governance,Civic Participation,"According to County Government, community members should review public proposals to help prevent poor representation."
PSA_06702,Governance,Human Rights,"For better governance in public institutions, community leaders should challenge harmful stereotypes."
PSA_06703,Governance,Rule of Law,"To help prevent property destruction, business owners should respect court decisions."
PSA_06704,Governance,Transparency and Accountability,"For better governance in county assemblies, members of the public should attend public budget meetings."
PSA_06705,Governance,Public Service Delivery,Kenya Revenue Authority: persons with disabilities should follow official procedures to support public service.
PSA_06706,Governance,Anti-Corruption,Directorate of Criminal Investigations urges citizens to request official receipts.
PSA_06707,Governance,Public Service Delivery,Good governance in registration offices depends on responsible action. Report poor service.
PSA_06708,Governance,Civic Participation,"Citizens, use official channels to participate in community planning."
PSA_06709,Governance,Rule of Law,"Together, employers can reduce witness intimidation by choosing to follow lawful instructions."
PSA_06710,Governance,Human Rights,"In public institutions, report concerns linked to workplace harassment and seek legal assistance."
PSA_06711,Governance,Public Service Delivery,Reduce the risk of poor service access. Report poor service.
PSA_06712,Governance,Anti-Corruption,Support public resources. Refuse to pay bribes.
PSA_06713,Governance,Public Service Delivery,"For better governance in county offices, citizens should request an official receipt."
PSA_06714,Governance,Elections and Voting,Members of the public can support informed voting by choosing to seek election information from official sources.
PSA_06715,Governance,Transparency and Accountability,Commission on Administrative Justice urges residents to report procurement irregularities.
PSA_06716,Governance,Civic Participation,Help protect online consultation platforms from low participation. Review public proposals.
PSA_06717,Governance,Disaster and Crisis Governance,"According to National Police Service, volunteers should store clean drinking water to help prevent disease outbreaks."
PSA_06718,Governance,Civic Participation,"For better governance in community halls, local leaders should engage peacefully."
PSA_06719,Governance,Human Rights,"According to Civil Society Organizations, refugees should report discrimination to help prevent hate speech."
PSA_06720,Governance,Rule of Law,Good governance in roads depends on responsible action. Seek legal assistance.
PSA_06721,Governance,Disaster and Crisis Governance,"According to National Government, school communities should participate in community preparedness activities."
PSA_06722,Governance,Rule of Law,Support legal rights. Follow lawful instructions.
PSA_06723,Governance,Civic Participation,"In towns, report concerns linked to disruptive conduct and participate in community planning."
PSA_06724,Governance,Rule of Law,Reduce the risk of witness intimidation. Respect due process.
PSA_06725,Governance,Transparency and Accountability,Help protect county assemblies from misuse of public funds. Monitor public projects.
PSA_06726,Governance,Public Service Delivery,"Service users, strengthen service delivery by choosing to track your application using authorised platforms."
PSA_06727,Governance,Rule of Law,Good governance in police stations depends on responsible action. Cooperate with authorities.
PSA_06728,Governance,Disaster and Crisis Governance,Resilience depends on responsible choices. Prepare emergency supplies.
PSA_06729,Governance,Human Rights,"Citizens, use official channels to treat every person with dignity."
PSA_06730,Governance,Public Service Delivery,Prevent corrupt service practices in service centres. Use authorised payment methods.
PSA_06731,Governance,Public Service Delivery,"Residents, strengthen service accountability by choosing to seek assistance from designated service officers."
PSA_06732,Governance,Public Service Delivery,Help protect online government portals from fraudulent services. Use authorised payment methods.
PSA_06733,Governance,Disaster and Crisis Governance,National Police Service encourages support for emergency coordination. Assist vulnerable neighbours.
PSA_06734,Governance,Human Rights,National Gender and Equality Commission calls for responsible action in homes. Treat every person with dignity.
PSA_06735,Governance,Rule of Law,"In public spaces, members of the public should protect evidence."
PSA_06736,Governance,Rule of Law,"According to Courts, employees should use recognised dispute-resolution channels to help prevent violence."
PSA_06737,Governance,Transparency and Accountability,Help protect counties from misuse of public funds. Request public information.
PSA_06738,Governance,Public Service Delivery,Office of the Ombudsman: parents should use authorised payment methods to support service delivery.
PSA_06739,Governance,Disaster and Crisis Governance,Preparedness depends on responsible choices. Avoid restricted disaster areas.
PSA_06740,Governance,Human Rights,Commission on Administrative Justice encourages support for social inclusion. Report rights violations.
PSA_06741,Governance,Civic Participation,Public confidence grows when local leaders choose to encourage youth participation.
PSA_06742,Governance,Transparency and Accountability,Civil Society Organizations: public officers should support independent oversight to support accountability.
PSA_06743,Governance,Rule of Law,"Employees, use official channels to use recognised dispute-resolution channels."
PSA_06744,Governance,Civic Participation,Reduce the risk of community division. Submit feedback through official channels.
PSA_06745,Governance,Public Service Delivery,Support service accountability. Seek assistance from designated service officers.
PSA_06746,Governance,Elections and Voting,Voter registration depends on responsible choices. Respect election results.
PSA_06747,Governance,Transparency and Accountability,Use verified information when responding to poor accountability. Request public information.
