psa_id,domain,subcategory,psa_text
PSA_05940,Education,Teaching and Learning,"In digital classrooms, help prevent learning gaps by choosing to support learners experiencing academic difficulties."
PSA_05941,Education,Parent and Community Engagement,County Education Office urges teachers to communicate with teachers about learner progress.
PSA_05942,Education,Parent and Community Engagement,Early action can prevent misinformation about school activities. Verify official school information.
PSA_05943,Education,Parent and Community Engagement,Early action can prevent misinformation about school activities. Encourage children to attend school.
PSA_05944,Education,Parent and Community Engagement,Working together can help prevent misinformation about school activities. Report barriers preventing children from attending school.
PSA_05945,Education,School Health and Hygiene,"In school compounds, help prevent spread of infectious diseases by choosing to follow safe food-handling practices."
PSA_05946,Education,Child Protection and School Safety,Support learner welfare by choosing to respect the rights and personal boundaries of others.
PSA_05947,Education,ICT and Digital Safety,Kenya Institute of Curriculum Development encourages teachers to protect personal information online.
PSA_05948,Education,School Attendance,Board of Management recommends that teachers monitor learner attendance consistently.
PSA_05949,Education,Parent and Community Engagement,Ministry of Education advises teachers to create a supportive home learning environment.
PSA_05950,Education,Child Protection and School Safety,Support child protection by choosing to support learners affected by violence.
PSA_05951,Education,Child Protection and School Safety,Protect learners from unsafe school facilities: report child protection concerns to a trusted authority.
PSA_05952,Education,School Health and Hygiene,Make safe drinking water part of everyday education practice. Support good nutrition among learners.
PSA_05953,Education,School Attendance,"To improve learning continuity, arrive at school on time."
PSA_05954,Education,School Health and Hygiene,Working together can help prevent spread of infectious diseases. Drink water from safe sources.
PSA_05955,Education,Parent and Community Engagement,Teachers: create a supportive home learning environment.
PSA_05956,Education,School Health and Hygiene,School administration recommends that parents and guardians keep classrooms and washrooms clean.
PSA_05957,Education,Child Protection and School Safety,"In playgrounds, help prevent bullying by choosing to report unsafe conditions promptly."
PSA_05958,Education,ICT and Digital Safety,Everyone has a role in preventing online scams. Verify online information before sharing it.
PSA_05959,Education,Parent and Community Engagement,Early action can prevent limited community participation. Attend school meetings regularly.
PSA_05960,Education,Teaching and Learning,National Library Service urges parents and guardians to support learners experiencing academic difficulties.
PSA_05961,Education,Parent and Community Engagement,Parents Association reminds teachers to attend school meetings regularly.
PSA_05962,Education,School Attendance,Small actions can reduce the risk of persistent lateness. Arrive at school on time.
PSA_05963,Education,Parent and Community Engagement,Help reduce lack of home learning support by choosing to create a supportive home learning environment.
PSA_05964,Education,ICT and Digital Safety,Strengthen learner welfare by choosing to protect personal information online.
PSA_05965,Education,Education Administration,Early action can prevent loss of confidential information. Maintain accurate school records.
PSA_05966,Education,ICT and Digital Safety,Listen to qualified education professionals and use strong and unique passwords.
PSA_05967,Education,Teaching and Learning,Ministry of Education reminds teachers to complete assignments on time.
PSA_05968,Education,Child Protection and School Safety,Make anti-bullying part of everyday education practice. Report unsafe conditions promptly.
PSA_05969,Education,Child Protection and School Safety,"In school transport vehicles, help prevent unsafe school facilities by choosing to report bullying immediately."
PSA_05970,Education,Child Protection and School Safety,Ministry of Education advises teachers to promote a safe and inclusive learning environment.
PSA_05971,Education,Examinations and Assessment,Prioritize academic honesty. Prepare honestly for examinations.
PSA_05972,Education,Child Protection and School Safety,"In playgrounds, help prevent school violence by choosing to report child protection concerns to a trusted authority."
PSA_05973,Education,Child Protection and School Safety,County Education Office reminds teachers to follow school emergency procedures.
PSA_05974,Education,Education Administration,"In school offices, help prevent loss of confidential information by choosing to manage school resources responsibly."
PSA_05975,Education,Parent and Community Engagement,School administration advises immediate action against misinformation about school activities: create a supportive home learning environment.
PSA_05976,Education,ICT and Digital Safety,Support better learning outcomes by choosing to protect personal information online.
PSA_05977,Education,Education Administration,Follow official advice from school administration: manage school resources responsibly.
PSA_05978,Education,Parent and Community Engagement,Ministry of Education urges school administrators to encourage children to attend school.
PSA_05979,Education,Examinations and Assessment,Reduce preventable setbacks by choosing to prepare honestly for examinations.
PSA_05980,Education,Child Protection and School Safety,Board of Management recommends that parents and guardians support learners affected by violence.
PSA_05981,Education,Examinations and Assessment,Support examination integrity by choosing to report suspected examination malpractice.
PSA_05982,Education,Parent and Community Engagement,Parents Association encourages families to report barriers preventing children from attending school.
PSA_05983,Education,Education Administration,Make school administration part of everyday education practice. Follow approved education procedures.
PSA_05984,Education,Child Protection and School Safety,"In boarding facilities, help prevent child abuse by choosing to respect the rights and personal boundaries of others."
PSA_05985,Education,School Health and Hygiene,School administration reminds food handlers to promote menstrual hygiene with dignity.
PSA_05986,Education,School Attendance,Do not wait for unexplained absences to become serious. Support learners facing attendance difficulties.
PSA_05987,Education,Examinations and Assessment,Everyone has a role in preventing poor examination preparation. Review answers before submitting.
PSA_05988,Education,School Health and Hygiene,School administration urges food handlers to wash hands with soap and clean water.
PSA_05989,Education,School Attendance,Make school attendance part of everyday education practice. Encourage children to remain in school.
PSA_05990,Education,Parent and Community Engagement,Be alert to poor communication between families and schools and communicate with teachers about learner progress.
PSA_05991,Education,Teaching and Learning,Protect learners from low academic performance: ask for help when lessons are unclear.
PSA_05992,Education,Parent and Community Engagement,"For better community participation, communicate with teachers about learner progress."
PSA_05993,Education,Parent and Community Engagement,Do not wait for lack of home learning support to become serious. Report barriers preventing children from attending school.
PSA_05994,Education,Child Protection and School Safety,Take action against drug abuse: report bullying immediately.
PSA_05995,Education,Education Administration,Prioritize records management. Report administrative errors promptly.
PSA_05996,Education,School Attendance,Working together can help prevent unexplained absences. Attend school regularly.
PSA_05997,Education,Teaching and Learning,Teachers Service Commission advises immediate action against low academic performance: develop regular reading habits.
PSA_05998,Education,Teaching and Learning,Do not wait for limited learner participation to become serious. Develop regular reading habits.
PSA_05999,Education,Teaching and Learning,Kenya Institute of Curriculum Development encourages teachers to ask for help when lessons are unclear.
PSA_06000,Education,Teaching and Learning,Kenya Institute of Curriculum Development recommends that school administrators provide constructive feedback to learners.
PSA_06001,Education,School Attendance,Working together can help prevent school absenteeism. Arrive at school on time.
PSA_06002,Education,ICT and Digital Safety,Be alert to sharing personal information online and use school devices only for approved learning.
PSA_06003,Education,ICT and Digital Safety,Communications Authority recommends that school administrators verify online information before sharing it.
PSA_06004,Education,School Attendance,Support learner retention by choosing to report unexplained absences promptly.
PSA_06005,Education,Teaching and Learning,Kenya Institute of Curriculum Development recommends that teacher trainees complete assignments on time.
PSA_06006,Education,Child Protection and School Safety,Parents and guardians: respect the rights and personal boundaries of others.
PSA_06007,Education,Child Protection and School Safety,Protect learners from bullying: follow school emergency procedures.
PSA_06008,Education,Examinations and Assessment,School administration advises parents and guardians to arrive at the examination venue early.
PSA_06009,Education,Parent and Community Engagement,"If you notice signs of lack of home learning support, support homework and study at home."
PSA_06010,Education,Examinations and Assessment,Kenya National Examinations Council encourages invigilators to prepare honestly for examinations.
PSA_06011,Education,School Attendance,Support learning continuity by choosing to monitor learner attendance consistently.
PSA_06012,Education,ICT and Digital Safety,Be alert to sharing personal information online and protect personal information online.
PSA_06013,Education,School Health and Hygiene,Teachers: promote menstrual hygiene with dignity.
PSA_06014,Education,School Attendance,Working together can help prevent poor attendance. Support learners facing attendance difficulties.
PSA_06015,Education,Child Protection and School Safety,Board of Management encourages parents and guardians to report bullying immediately.
PSA_06016,Education,ICT and Digital Safety,Learners: verify online information before sharing it.
PSA_06017,Education,Parent and Community Engagement,Support home learning support by choosing to attend school meetings regularly.
PSA_06018,Education,Teaching and Learning,School administration recommends that teacher trainees participate actively in classroom activities.
PSA_06019,Education,Teaching and Learning,Teachers Service Commission advises learners to provide constructive feedback to learners.
PSA_06020,Education,Teaching and Learning,"For better academic progress, provide constructive feedback to learners."
PSA_06021,Education,Parent and Community Engagement,Ministry of Education reminds community leaders to participate in school activities.
PSA_06022,Education,Child Protection and School Safety,Children Services Department calls on community members to report bullying immediately.
PSA_06023,Education,Child Protection and School Safety,Protect learners from unsafe school facilities: seek help from a trusted adult.
PSA_06024,Education,School Attendance,School administration urges parents and guardians to communicate attendance concerns to the school.
PSA_06025,Education,School Attendance,Follow official advice from Board of Management: monitor learner attendance consistently.
PSA_06026,Education,Child Protection and School Safety,Support anti-bullying by choosing to report bullying immediately.
PSA_06027,Education,Child Protection and School Safety,School administration reminds learners to report unsafe conditions promptly.
PSA_06028,Education,Examinations and Assessment,Small actions can reduce the risk of failure to follow examination instructions. Manage revision time carefully.
PSA_06029,Education,School Health and Hygiene,Small actions can reduce the risk of poor hygiene. Report signs of illness early.
PSA_06030,Education,Examinations and Assessment,Teachers: follow all examination instructions.
PSA_06031,Education,School Health and Hygiene,Do not wait for unsafe drinking water to become serious. Report signs of illness early.
PSA_06032,Education,School Health and Hygiene,Responsible choices support safer schools. Keep classrooms and washrooms clean.
PSA_06033,Education,Teaching and Learning,National Library Service reminds parents and guardians to participate actively in classroom activities.
PSA_06034,Education,School Attendance,Teachers Service Commission reminds school administrators to monitor learner attendance consistently.
PSA_06035,Education,Parent and Community Engagement,Working together can help prevent poor communication between families and schools. Attend school meetings regularly.
PSA_06036,Education,Child Protection and School Safety,Everyone has a role in preventing harassment. Report bullying immediately.
PSA_06037,Education,School Health and Hygiene,"In school kitchens, help prevent poor menstrual hygiene by choosing to drink water from safe sources."
PSA_06038,Education,Parent and Community Engagement,"To improve learner support, encourage children to attend school."
PSA_06039,Education,ICT and Digital Safety,Working together can help prevent accessing harmful online content. Use strong and unique passwords.
PSA_06040,Education,School Attendance,County Education Office advises immediate action against poor attendance: encourage children to remain in school.
PSA_06041,Education,ICT and Digital Safety,Communications Authority encourages learners to use respectful language online.
PSA_06042,Education,Teaching and Learning,Ministry of Education advises learners to revise lessons consistently.
PSA_06043,Education,ICT and Digital Safety,School ICT Department advises learners to use school devices only for approved learning.
PSA_06044,Education,School Health and Hygiene,School administration urges teachers to dispose of waste safely.
PSA_06045,Education,School Attendance,Everyone has a role in preventing poor attendance. Monitor learner attendance consistently.
PSA_06046,Education,ICT and Digital Safety,Small actions can reduce the risk of cyberbullying. Use school devices only for approved learning.
PSA_06047,Education,Examinations and Assessment,Teachers Service Commission reminds examination candidates to report suspected examination malpractice.
PSA_06048,Education,ICT and Digital Safety,Small actions can reduce the risk of accessing harmful online content. Avoid suspicious links and downloads.
PSA_06049,Education,School Attendance,Teachers Service Commission urges community leaders to monitor learner attendance consistently.
PSA_06050,Education,Teaching and Learning,"To improve reading culture, participate actively in classroom activities."
PSA_06051,Education,Child Protection and School Safety,Make school safety part of everyday education practice. Seek help from a trusted adult.
PSA_06052,Education,School Health and Hygiene,County Health Department encourages parents and guardians to follow safe food-handling practices.
PSA_06053,Education,Child Protection and School Safety,Follow official advice from Board of Management: report unsafe conditions promptly.
PSA_06054,Education,School Health and Hygiene,Be alert to unsafe drinking water and keep classrooms and washrooms clean.
PSA_06055,Education,School Attendance,Make learning continuity part of everyday education practice. Monitor learner attendance consistently.
PSA_06056,Education,ICT and Digital Safety,School administration urges teachers to use school devices only for approved learning.
PSA_06057,Education,Parent and Community Engagement,Everyone has a role in preventing low parental involvement. Support homework and study at home.
PSA_06058,Education,Education Administration,"For better school administration, complete learner registration on time."
PSA_06059,Education,Education Administration,Ministry of Education urges school administrators to follow approved education procedures.
PSA_06060,Education,Parent and Community Engagement,Parents Association recommends that teachers participate in school activities.
PSA_06061,Education,Child Protection and School Safety,Help reduce bullying by choosing to report unsafe conditions promptly.
PSA_06062,Education,School Attendance,Do not wait for loss of learning time to become serious. Report unexplained absences promptly.
PSA_06063,Education,School Attendance,Teachers Service Commission advises immediate action against poor attendance: arrive at school on time.
PSA_06064,Education,ICT and Digital Safety,"If you notice signs of sharing personal information online, use respectful language online."
PSA_06065,Education,Teaching and Learning,National Library Service advises school administrators to ask for help when lessons are unclear.
PSA_06066,Education,Parent and Community Engagement,Prioritize learner support. Support homework and study at home.
PSA_06067,Education,Parent and Community Engagement,"In local communities, help prevent poor communication between families and schools by choosing to participate in school activities."
PSA_06068,Education,Examinations and Assessment,Be alert to examination stress and manage revision time carefully.
PSA_06069,Education,Examinations and Assessment,School administrators: manage revision time carefully.
PSA_06070,Education,Child Protection and School Safety,Board of Management urges parents and guardians to support learners affected by violence.
PSA_06071,Education,ICT and Digital Safety,Take action against sharing personal information online: report cyberbullying to a trusted adult.
PSA_06072,Education,Child Protection and School Safety,County Education Office reminds teachers to support learners affected by violence.
PSA_06073,Education,Education Administration,Ministry of Education reminds education officers to follow approved education procedures.
PSA_06074,Education,Child Protection and School Safety,County Education Office calls on school staff to report child protection concerns to a trusted authority.
PSA_06075,Education,Education Administration,Working together can help prevent inaccurate school records. Protect confidential learner information.
PSA_06076,Education,Teaching and Learning,National Library Service reminds teachers to provide constructive feedback to learners.
PSA_06077,Education,Child Protection and School Safety,Protect learners from school violence: report bullying immediately.
PSA_06078,Education,School Attendance,School administration advises learners to encourage children to remain in school.
PSA_06079,Education,Child Protection and School Safety,Early action can prevent bullying. Follow school emergency procedures.
PSA_06080,Education,Examinations and Assessment,Parents and guardians: follow all examination instructions.
PSA_06081,Education,School Health and Hygiene,Everyone has a role in preventing poor hygiene. Report signs of illness early.
PSA_06082,Education,School Health and Hygiene,"If you notice signs of poor menstrual hygiene, promote menstrual hygiene with dignity."
PSA_06083,Education,School Health and Hygiene,Make school hygiene part of everyday education practice. Follow safe food-handling practices.
PSA_06084,Education,School Health and Hygiene,Help reduce unsafe drinking water by choosing to follow safe food-handling practices.
PSA_06085,Education,School Health and Hygiene,School Health Programme advises school staff to dispose of waste safely.
PSA_06086,Education,School Attendance,Teachers Service Commission recommends that community leaders report unexplained absences promptly.
PSA_06087,Education,Examinations and Assessment,Strengthen learner welfare by choosing to follow all examination instructions.
PSA_06088,Education,Examinations and Assessment,Small actions can reduce the risk of poor examination preparation. Verify candidate registration details.
PSA_06089,Education,Child Protection and School Safety,Follow official advice from school administration: seek help from a trusted adult.
PSA_06090,Education,ICT and Digital Safety,Learners: use school devices only for approved learning.
PSA_06091,Education,Education Administration,Ministry of Education urges school administrators to maintain accurate school records.
PSA_06092,Education,School Health and Hygiene,Do not wait for food contamination to become serious. Promote menstrual hygiene with dignity.
PSA_06093,Education,Parent and Community Engagement,"In community halls, help prevent misinformation about school activities by choosing to participate in school activities."
PSA_06094,Education,ICT and Digital Safety,Working together can help prevent sharing personal information online. Avoid suspicious links and downloads.
PSA_06095,Education,School Health and Hygiene,County Health Department calls on learners to support good nutrition among learners.
PSA_06096,Education,Examinations and Assessment,Small actions can reduce the risk of late examination registration. Prepare honestly for examinations.
PSA_06097,Education,Child Protection and School Safety,School administration advises learners to support learners affected by violence.
PSA_06098,Education,Education Administration,School administration calls on school administrators to follow approved education procedures.
PSA_06099,Education,Teaching and Learning,Kenya Institute of Curriculum Development calls on teachers to support learners experiencing academic difficulties.
PSA_06100,Education,Parent and Community Engagement,Early action can prevent limited community participation. Create a supportive home learning environment.
PSA_06101,Education,ICT and Digital Safety,Help reduce accessing harmful online content by choosing to avoid suspicious links and downloads.
PSA_06102,Education,School Attendance,Protect learners from persistent lateness: arrive at school on time.
PSA_06103,Education,Parent and Community Engagement,County Education Office encourages school administrators to participate in school activities.
PSA_06104,Education,Examinations and Assessment,School administration calls on invigilators to follow all examination instructions.
PSA_06105,Education,ICT and Digital Safety,Protect learners from identity theft: log out after using shared computers.
PSA_06106,Education,Examinations and Assessment,"If you notice signs of missing candidate information, follow all examination instructions."
PSA_06107,Education,Teaching and Learning,"For better academic progress, develop regular reading habits."
PSA_06108,Education,Examinations and Assessment,Follow official advice from Kenya National Examinations Council: manage revision time carefully.
PSA_06109,Education,ICT and Digital Safety,Follow official advice from School ICT Department: use school devices only for approved learning.
PSA_06110,Education,Child Protection and School Safety,Board of Management calls on school staff to seek help from a trusted adult.
PSA_06111,Education,Education Administration,Help reduce poor communication by choosing to protect confidential learner information.
PSA_06112,Education,Teaching and Learning,Parents and guardians: provide constructive feedback to learners.
PSA_06113,Education,School Health and Hygiene,Take action against unsafe drinking water: keep classrooms and washrooms clean.
PSA_06114,Education,Child Protection and School Safety,"If you notice signs of unsafe school facilities, promote a safe and inclusive learning environment."
PSA_06115,Education,School Attendance,School administration advises immediate action against school absenteeism: encourage children to remain in school.
PSA_06116,Education,Education Administration,"In records departments, help prevent delayed administrative services by choosing to follow approved education procedures."
PSA_06117,Education,School Health and Hygiene,Support better learning outcomes by choosing to dispose of waste safely.
PSA_06118,Education,School Attendance,Small actions can reduce the risk of poor attendance. Monitor learner attendance consistently.
PSA_06119,Education,Child Protection and School Safety,Do not wait for harassment to become serious. Respect the rights and personal boundaries of others.
PSA_06120,Education,School Attendance,Education works best when everyone takes responsibility. Support learners facing attendance difficulties.
PSA_06121,Education,School Attendance,Ministry of Education recommends that school administrators attend school regularly.
PSA_06122,Education,Education Administration,"If you notice signs of inaccurate school records, protect confidential learner information."
PSA_06123,Education,School Health and Hygiene,Support handwashing by choosing to wash hands with soap and clean water.
PSA_06124,Education,Teaching and Learning,"For better reading culture, develop regular reading habits."
PSA_06125,Education,School Health and Hygiene,Take action against malnutrition: keep classrooms and washrooms clean.
PSA_06126,Education,School Health and Hygiene,County Health Department advises immediate action against poor menstrual hygiene: support good nutrition among learners.
PSA_06127,Education,Education Administration,Education Standards Office advises administrative staff to use official communication channels.
PSA_06128,Education,ICT and Digital Safety,"In computer laboratories, help prevent online scams by choosing to avoid suspicious links and downloads."
PSA_06129,Education,Child Protection and School Safety,Small actions can reduce the risk of school violence. Respect the rights and personal boundaries of others.
PSA_06130,Education,School Health and Hygiene,Food handlers: promote menstrual hygiene with dignity.
PSA_06131,Education,School Attendance,Support better learning outcomes by choosing to encourage children to remain in school.
PSA_06132,Education,Education Administration,County Education Office calls on teachers to maintain accurate school records.
PSA_06133,Education,Teaching and Learning,Protect learners from low academic performance: support learners experiencing academic difficulties.
PSA_06134,Education,Education Administration,Follow official advice from Board of Management: maintain accurate school records.
PSA_06135,Education,Child Protection and School Safety,Make learner welfare part of everyday education practice. Seek help from a trusted adult.
PSA_06136,Education,School Health and Hygiene,Prioritize learner nutrition. Keep classrooms and washrooms clean.
PSA_06137,Education,School Attendance,Board of Management urges learners to monitor learner attendance consistently.
PSA_06138,Education,School Health and Hygiene,"In school kitchens, help prevent food contamination by choosing to wash hands with soap and clean water."
PSA_06139,Education,Examinations and Assessment,"For better examination integrity, review answers before submitting."
PSA_06140,Education,ICT and Digital Safety,Communications Authority reminds digital learning coordinators to avoid suspicious links and downloads.
PSA_06141,Education,Examinations and Assessment,Protect learners from failure to follow examination instructions: follow all examination instructions.
PSA_06142,Education,School Health and Hygiene,County Health Department calls on school staff to wash hands with soap and clean water.
PSA_06143,Education,School Attendance,School administration urges teachers to communicate attendance concerns to the school.
PSA_06144,Education,ICT and Digital Safety,"In computer laboratories, help prevent accessing harmful online content by choosing to use respectful language online."
PSA_06145,Education,School Attendance,County Education Office recommends that school administrators arrive at school on time.
PSA_06146,Education,Examinations and Assessment,Teachers Service Commission recommends that teachers arrive at the examination venue early.
PSA_06147,Education,Examinations and Assessment,Do not wait for examination malpractice to become serious. Report suspected examination malpractice.
PSA_06148,Education,Examinations and Assessment,Ministry of Education recommends that examination candidates carry only approved examination materials.
PSA_06149,Education,Parent and Community Engagement,Everyone has a role in preventing school dropout. Participate in school activities.
PSA_06150,Education,School Attendance,County Education Office reminds teachers to attend school regularly.
PSA_06151,Education,Education Administration,Follow official advice from school administration: follow approved education procedures.
PSA_06152,Education,Child Protection and School Safety,Do not wait for harassment to become serious. Report child protection concerns to a trusted authority.
PSA_06153,Education,Parent and Community Engagement,Ministry of Education reminds parents and guardians to participate in school activities.
PSA_06154,Education,Education Administration,Make resource management part of everyday education practice. Report administrative errors promptly.
PSA_06155,Education,ICT and Digital Safety,Protect learners from identity theft: use strong and unique passwords.
PSA_06156,Education,School Health and Hygiene,Support safe drinking water by choosing to keep classrooms and washrooms clean.
PSA_06157,Education,ICT and Digital Safety,Do not wait for online scams to become serious. Verify online information before sharing it.
PSA_06158,Education,Parent and Community Engagement,Ministry of Education encourages parents and guardians to report barriers preventing children from attending school.
PSA_06159,Education,Education Administration,Working together can help prevent misuse of school resources. Manage school resources responsibly.
PSA_06160,Education,Teaching and Learning,Teachers Service Commission urges learners to develop regular reading habits.
PSA_06161,Education,School Health and Hygiene,Ministry of Health advises immediate action against malnutrition: dispose of waste safely.
PSA_06162,Education,Examinations and Assessment,Protect learners from failure to follow examination instructions: verify candidate registration details.
PSA_06163,Education,School Health and Hygiene,School administration reminds parents and guardians to keep classrooms and washrooms clean.
PSA_06164,Education,Examinations and Assessment,Make candidate registration part of everyday education practice. Prepare honestly for examinations.
PSA_06165,Education,School Attendance,Teachers Service Commission calls on parents and guardians to report unexplained absences promptly.
PSA_06166,Education,Parent and Community Engagement,School administration encourages parents and guardians to participate in school activities.
PSA_06167,Education,School Health and Hygiene,Ministry of Health urges food handlers to dispose of waste safely.
PSA_06168,Education,Education Administration,Board of Management advises immediate action against late learner registration: complete learner registration on time.
PSA_06169,Education,Examinations and Assessment,"To improve examination integrity, follow all examination instructions."
PSA_06170,Education,ICT and Digital Safety,Small actions can reduce the risk of sharing personal information online. Avoid suspicious links and downloads.
PSA_06171,Education,School Health and Hygiene,Parents and guardians: wash hands with soap and clean water.
PSA_06172,Education,School Health and Hygiene,Follow official advice from Ministry of Health: promote menstrual hygiene with dignity.
PSA_06173,Education,ICT and Digital Safety,"For better responsible internet use, use respectful language online."
PSA_06174,Education,ICT and Digital Safety,Help reduce sharing personal information online by choosing to use strong and unique passwords.
PSA_06175,Education,School Health and Hygiene,"If you notice signs of unsafe drinking water, support good nutrition among learners."
PSA_06176,Education,Education Administration,Prioritize school administration. Report administrative errors promptly.
PSA_06177,Education,Education Administration,Working together can help prevent inaccurate school records. Follow approved education procedures.
PSA_06178,Education,School Attendance,Be alert to unexplained absences and monitor learner attendance consistently.
PSA_06179,Education,Education Administration,Education Standards Office recommends that teachers manage school resources responsibly.
PSA_06180,Education,School Attendance,Ministry of Education encourages teachers to encourage children to remain in school.
PSA_06181,Education,School Attendance,"In day schools, help prevent school absenteeism by choosing to monitor learner attendance consistently."
PSA_06182,Education,Child Protection and School Safety,Working together can help prevent school violence. Follow school emergency procedures.
PSA_06183,Education,Child Protection and School Safety,County Education Office recommends that community members follow school emergency procedures.
PSA_06184,Education,Child Protection and School Safety,Ministry of Education encourages community members to promote a safe and inclusive learning environment.
PSA_06185,Education,Child Protection and School Safety,Support inclusive education by choosing to report unsafe conditions promptly.
PSA_06186,Education,Teaching and Learning,"In digital classrooms, help prevent incomplete assignments by choosing to complete assignments on time."
PSA_06187,Education,ICT and Digital Safety,"In digital classrooms, help prevent unsafe internet use by choosing to verify online information before sharing it."
PSA_06188,Education,School Attendance,Everyone has a role in preventing school dropout. Attend school regularly.
PSA_06189,Education,Examinations and Assessment,"If you notice signs of missing candidate information, arrive at the examination venue early."
PSA_06190,Education,Education Administration,Ministry of Education recommends that Board of Management members communicate official updates clearly.
PSA_06191,Education,School Attendance,Board of Management recommends that community leaders communicate attendance concerns to the school.
PSA_06192,Education,ICT and Digital Safety,"To improve online safety, report cyberbullying to a trusted adult."
PSA_06193,Education,School Health and Hygiene,School Health Programme recommends that school staff follow safe food-handling practices.
PSA_06194,Education,Education Administration,School administration advises administrative staff to complete learner registration on time.
PSA_06195,Education,Teaching and Learning,"If you notice signs of misuse of learning resources, complete assignments on time."
PSA_06196,Education,School Attendance,County Education Office urges parents and guardians to report unexplained absences promptly.
PSA_06197,Education,Parent and Community Engagement,"To improve school-community partnership, attend school meetings regularly."
PSA_06198,Education,School Health and Hygiene,Small actions can reduce the risk of food contamination. Drink water from safe sources.
PSA_06199,Education,School Attendance,Take action against loss of learning time: report unexplained absences promptly.
PSA_06200,Education,School Health and Hygiene,Ministry of Health encourages learners to report signs of illness early.
PSA_06201,Education,Teaching and Learning,School administration encourages teachers to participate actively in classroom activities.
PSA_06202,Education,Teaching and Learning,Kenya Institute of Curriculum Development calls on teacher trainees to use approved learning resources.
PSA_06203,Education,Examinations and Assessment,School administration recommends that teachers report suspected examination malpractice.
PSA_06204,Education,ICT and Digital Safety,Kenya Institute of Curriculum Development calls on digital learning coordinators to use respectful language online.
PSA_06205,Education,School Attendance,Board of Management advises immediate action against poor attendance: report unexplained absences promptly.
PSA_06206,Education,School Health and Hygiene,Ministry of Health urges food handlers to follow safe food-handling practices.
PSA_06207,Education,Parent and Community Engagement,School administration reminds teachers to communicate with teachers about learner progress.
PSA_06208,Education,Child Protection and School Safety,Board of Management advises immediate action against unsafe school facilities: support learners affected by violence.
PSA_06209,Education,Child Protection and School Safety,County Education Office advises immediate action against drug abuse: support learners affected by violence.
PSA_06210,Education,Examinations and Assessment,"In classrooms, help prevent examination malpractice by choosing to arrive at the examination venue early."
PSA_06211,Education,School Attendance,School administration advises teachers to arrive at school on time.
PSA_06212,Education,Education Administration,Protect learners from inaccurate school records: protect confidential learner information.
PSA_06213,Education,ICT and Digital Safety,Small actions can reduce the risk of unsafe internet use. Use school devices only for approved learning.
PSA_06214,Education,ICT and Digital Safety,School administration urges learners to verify online information before sharing it.
PSA_06215,Education,Parent and Community Engagement,County Education Office advises immediate action against school dropout: report barriers preventing children from attending school.
PSA_06216,Education,Parent and Community Engagement,Everyone has a role in preventing poor communication between families and schools. Participate in school activities.
PSA_06217,Education,School Health and Hygiene,Take action against spread of infectious diseases: report signs of illness early.
PSA_06218,Education,Child Protection and School Safety,Board of Management reminds teachers to respect the rights and personal boundaries of others.
PSA_06219,Education,Teaching and Learning,"In classrooms, help prevent limited learner participation by choosing to support learners experiencing academic difficulties."
PSA_06220,Education,School Health and Hygiene,"To improve school hygiene, wash hands with soap and clean water."
PSA_06221,Education,School Health and Hygiene,Ministry of Health advises parents and guardians to report signs of illness early.
PSA_06222,Education,Parent and Community Engagement,School administration encourages community leaders to communicate with teachers about learner progress.
PSA_06223,Education,Teaching and Learning,Prioritize reading culture. Participate actively in classroom activities.
PSA_06224,Education,Parent and Community Engagement,School administration recommends that school administrators create a supportive home learning environment.
PSA_06225,Education,Teaching and Learning,Protect learners from incomplete assignments: revise lessons consistently.
PSA_06226,Education,School Health and Hygiene,Make safe drinking water part of everyday education practice. Follow safe food-handling practices.
PSA_06227,Education,School Health and Hygiene,"To improve handwashing, follow safe food-handling practices."
PSA_06228,Education,Parent and Community Engagement,Prevent avoidable education challenges. Participate in school activities.
PSA_06229,Education,Child Protection and School Safety,School staff: respect the rights and personal boundaries of others.
PSA_06230,Education,Child Protection and School Safety,Take action against unsafe school facilities: follow school emergency procedures.
PSA_06231,Education,Teaching and Learning,"If you notice signs of limited learner participation, develop regular reading habits."
PSA_06232,Education,ICT and Digital Safety,Protect learners from online scams: report cyberbullying to a trusted adult.
PSA_06233,Education,School Health and Hygiene,School Health Programme reminds parents and guardians to support good nutrition among learners.
PSA_06234,Education,Child Protection and School Safety,Prioritize anti-bullying. Respect the rights and personal boundaries of others.
PSA_06235,Education,Teaching and Learning,Working together can help prevent learning gaps. Develop regular reading habits.
PSA_06236,Education,Examinations and Assessment,Teachers Service Commission advises parents and guardians to arrive at the examination venue early.
PSA_06237,Education,Education Administration,Board of Management recommends that education officers complete learner registration on time.
PSA_06238,Education,Parent and Community Engagement,Follow official advice from Parents Association: create a supportive home learning environment.
PSA_06239,Education,Parent and Community Engagement,"If you notice signs of limited community participation, support homework and study at home."
PSA_06240,Education,ICT and Digital Safety,Ministry of Education reminds parents and guardians to verify online information before sharing it.
PSA_06241,Education,School Health and Hygiene,Ministry of Education reminds school staff to keep classrooms and washrooms clean.
PSA_06242,Education,School Attendance,"For better punctuality, report unexplained absences promptly."
PSA_06243,Education,Teaching and Learning,"For better critical thinking, participate actively in classroom activities."
PSA_06244,Education,Education Administration,"To improve school administration, communicate official updates clearly."
PSA_06245,Education,ICT and Digital Safety,"For better online safety, use strong and unique passwords."
PSA_06246,Education,Examinations and Assessment,"For better examination integrity, carry only approved examination materials."
